Date,Governorate,Cases,Deaths,CFR (%),Attack Rate (per 1000),COD Gov Pcode
2017-05-22,Al Hudaydah,1315,82,0.57,64.48,18
2017-05-22,Al Bayda,3796,160,0.31,91.99,14
2017-05-22,Amanat Al Asimah,8719,5,0.81,43.87,13
2017-05-22,Al Jawf,5474,98,0.16,57.54,16
2017-05-22,Raymah,4419,216,0.06,67.47,31
2017-05-22,Lahj,7282,138,0.54,73.92,25
2017-05-22,Aden,1080,256,0.78,44.64,24
2017-05-22,Ibb,3301,235,0.51,60.14,11
2017-05-22,Taizz,4901,75,0.35,92.32,15
2017-05-22,Marib,1175,241,0.63,18.36,26
2017-05-22,Sa'ada,4479,140,0.86,89.89,22
2017-05-22,Al Maharah,6554,165,0.46,22.36,28
2017-05-22,Shabwah,6093,203,0.91,60.21,21
2017-05-22,Moklla,7322,64,0.55,87.74,19
2017-05-22,Say'on,6978,162,0.91,69.33,19
2017-05-22,Amran,9067,266,0.58,60.66,29
2017-05-22,Al Mahwit,3481,215,0.56,95.68,27
2017-05-22,Al Dhale'e,2833,292,0.8,39.91,30
2017-05-22,Abyan,6425,60,0.56,88.26,12
2017-05-22,Sana'a,2737,59,0.28,90.91,23
2017-05-22,Hajjah,5231,281,0.28,82.65,17
2017-05-22,Dhamar,4492,140,0.83,64.44,20
2017-05-22,Al Hudaydah,3391,77,0.0,75.17,18
2017-05-22,Al Bayda,1133,232,0.98,42.98,14
2017-05-22,Amanat Al Asimah,6438,180,0.5,95.96,13
2017-05-22,Al Jawf,4935,78,0.07,68.36,16
2017-05-22,Raymah,4103,296,0.89,82.31,31
2017-05-22,Lahj,6358,120,0.51,77.95,25
2017-05-22,Aden,8851,279,0.57,90.13,24
2017-05-22,Ibb,7963,136,0.16,42.39,11
2017-05-22,Taizz,4498,263,0.67,15.17,15
2017-05-22,Marib,8038,275,0.76,63.42,26
2017-05-22,Sa'ada,7975,112,0.32,5.31,22
2017-05-22,Al Maharah,6119,169,0.39,68.98,28
2017-05-22,Shabwah,5302,104,0.13,28.3,21
2017-05-22,Moklla,5708,251,0.62,28.67,19
2017-05-22,Say'on,3910,81,0.65,45.08,19
2017-05-22,Amran,2263,128,0.99,46.43,29
2017-05-22,Al Mahwit,8903,95,0.57,91.06,27
2017-05-22,Al Dhale'e,5302,106,0.07,7.32,30
2017-05-22,Abyan,5444,235,0.77,30.39,12
2017-05-22,Sana'a,5135,94,0.36,5.34,23
2017-05-22,Hajjah,4984,56,0.04,1.55,17
2017-05-22,Dhamar,5646,223,0.95,2.69,20
2017-05-22,Al Hudaydah,1483,2,0.72,26.16,18
2017-05-22,Al Bayda,3827,87,0.49,18.19,14
2017-05-22,Amanat Al Asimah,5410,40,0.87,97.28,13
2017-05-22,Al Jawf,4136,140,0.49,4.76,16
2017-05-22,Raymah,3074,77,0.22,57.62,31
2017-05-22,Lahj,8690,47,0.21,22.63,25
2017-05-22,Aden,3492,21,0.15,3.66,24
2017-05-22,Ibb,1351,249,0.48,6.78,11
2017-05-22,Taizz,6116,242,0.85,6.55,15
2017-05-22,Marib,8684,129,0.91,38.54,26
2017-05-22,Sa'ada,4832,263,0.38,93.51,22
2017-05-22,Al Maharah,2350,180,0.4,51.29,28
2017-05-22,Shabwah,4352,58,0.41,92.81,21
2017-05-22,Moklla,7337,60,0.9,24.91,19
2017-05-22,Say'on,3818,23,0.47,10.02,19
2017-05-22,Amran,5560,18,0.07,52.57,29
2017-05-22,Al Mahwit,6929,124,0.95,66.28,27
2017-05-22,Al Dhale'e,8315,296,0.47,55.17,30
2017-05-22,Abyan,3817,244,0.92,48.38,12
2017-05-22,Sana'a,4082,28,0.42,79.25,23
2017-05-22,Hajjah,8246,258,0.15,7.26,17
2017-05-22,Dhamar,1048,107,0.74,72.21,20
2017-05-22,Al Hudaydah,2831,97,0.09,61.06,18
2017-05-22,Al Bayda,5329,280,0.04,11.03,14
2017-05-22,Amanat Al Asimah,4903,267,0.09,52.09,13
2017-05-22,Al Jawf,1593,82,0.32,58.32,16
2017-05-22,Raymah,7371,163,0.72,60.13,31
2017-05-22,Lahj,8566,131,0.13,31.92,25
2017-05-22,Aden,3339,277,0.96,64.17,24
2017-05-22,Ibb,8279,92,0.03,61.8,11
2017-05-22,Taizz,2682,127,0.23,64.36,15
2017-05-22,Marib,6976,163,0.57,74.25,26
2017-05-22,Sa'ada,5962,40,0.54,56.15,22
2017-05-22,Al Maharah,2734,264,0.32,30.02,28
2017-05-22,Shabwah,1926,179,0.51,25.98,21
2017-05-22,Moklla,8838,43,0.44,19.59,19
2017-05-22,Say'on,2823,201,0.17,66.45,19
2017-05-22,Amran,6306,297,0.12,49.63,29
2017-05-22,Al Mahwit,4383,231,0.82,90.95,27
2017-05-22,Al Dhale'e,6024,99,0.72,71.14,30
2017-05-22,Abyan,6031,212,0.41,36.99,12
2017-05-22,Sana'a,6510,108,0.21,21.27,23
2017-05-22,Hajjah,4697,191,0.49,77.94,17
2017-05-22,Dhamar,8754,163,0.21,46.79,20
2017-05-22,Al Hudaydah,3111,8,0.6,31.19,18
2017-05-22,Al Bayda,4562,261,0.06,34.9,14
2017-05-22,Amanat Al Asimah,5096,184,0.51,75.06,13
2017-05-22,Al Jawf,3040,51,0.77,12.01,16
2017-05-22,Lahj,5861,195,0.13,93.4,25
2017-05-22,Raymah,2308,17,0.11,34.02,31
2017-05-22,Aden,1211,17,0.06,85.62,24
2017-05-22,Ibb,9109,68,0.44,52.91,11
2017-05-22,Taizz,8329,220,0.01,60.5,15
2017-05-22,Marib,3483,251,0.89,17.45,26
2017-05-22,Sa'ada,9126,40,0.53,32.58,22
2017-05-22,Al Maharah,6628,37,0.49,22.47,28
2017-05-22,Shabwah,9085,16,0.29,60.01,21
2017-05-22,Moklla,7098,55,0.22,19.62,19
2017-05-22,Say'on,6002,180,0.83,33.45,19
2017-05-22,Amran,3618,217,0.47,87.46,29
2017-05-22,Al Mahwit,6378,214,0.34,14.3,27
2017-05-22,Al Dhale'e,6102,169,0.23,61.62,30
2017-05-22,Abyan,2896,178,0.83,46.26,12
2017-05-22,Sana'a,8241,36,0.67,22.31,23
2017-05-22,Hajjah,2018,21,0.09,43.08,17
2017-05-22,Dhamar,1010,109,0.68,84.96,20
2017-05-22,Al Hudaydah,3259,255,0.29,59.72,18
2017-05-22,Al Bayda,8051,22,0.4,12.54,14
2017-05-22,Amanat Al Asimah,4927,38,0.48,40.63,13
2017-05-22,Al Jawf,3649,138,0.96,76.21,16
2017-05-22,Lahj,5272,154,0.01,53.16,25
2017-05-22,Raymah,6885,207,0.32,92.65,31
2017-05-22,Aden,3723,92,0.65,71.92,24
2017-05-22,Ibb,8361,158,0.3,75.0,11
2017-05-22,Taizz,7541,186,0.02,97.45,15
2017-05-22,Marib,4466,29,0.74,1.66,26
2017-05-22,Sa'ada,7275,293,0.63,60.34,22
2017-05-22,Al Maharah,3701,48,0.3,85.15,28
2017-05-22,Shabwah,6237,126,0.81,1.32,21
2017-05-22,Moklla,7436,129,0.51,58.8,19
2017-05-22,Say'on,1392,101,0.95,21.29,19
2017-05-22,Amran,4067,262,0.71,45.33,29
2017-05-22,Al Mahwit,2848,102,0.67,71.59,27
2017-05-22,Al Dhale'e,5671,295,0.56,27.64,30
2017-05-22,Abyan,6617,183,0.03,56.36,12
2017-05-22,Sana'a,8496,45,0.77,51.59,23
2017-05-22,Hajjah,4821,207,0.09,70.1,17
2017-05-22,Dhamar,2102,21,0.21,20.91,20
2017-05-22,Al Hudaydah,5361,20,0.55,13.91,18
2017-05-22,Al Bayda,5083,108,0.14,43.26,14
2017-05-22,Amanat Al Asimah,7747,124,0.96,97.92,13
2017-05-22,Lahj,7717,213,0.46,64.66,25
2017-05-22,Al Jawf,2989,260,0.51,36.65,16
2017-05-22,Raymah,3171,133,0.29,33.18,31
2017-05-22,Aden,1259,132,0.54,55.21,24
2017-05-22,Ibb,3983,272,0.16,84.27,11
2017-05-22,Taizz,1626,163,0.17,37.46,15
2017-05-22,Marib,9084,132,0.27,3.4,26
2017-05-22,Sa'ada,4617,22,0.82,10.43,22
2017-05-22,Al Maharah,6370,87,0.27,41.94,28
2017-05-22,Shabwah,2297,160,0.32,85.47,21
2017-05-22,Moklla,4870,42,0.58,83.52,19
2017-05-22,Say'on,5597,126,0.25,33.94,19
2017-05-22,Amran,3918,75,0.83,72.17,29
2017-05-22,Al Mahwit,4323,231,0.75,52.1,27
2017-05-22,Al Dhale'e,4655,234,0.39,37.59,30
2017-05-22,Abyan,6819,67,0.4,39.88,12
2017-05-22,Sana'a,6713,273,0.58,17.23,23
2017-05-22,Hajjah,5725,146,0.06,69.46,17
2017-05-22,Dhamar,4218,277,0.65,94.07,20
2017-05-22,Al Hudaydah,8375,232,0.91,69.07,18
2017-05-22,Al Bayda,2619,42,0.86,37.54,14
2017-05-22,Amanat Al Asimah,4895,200,0.41,20.6,13
2017-05-22,Lahj,2605,98,0.06,80.17,25
2017-05-22,Al Jawf,8139,19,0.44,55.76,16
2017-05-22,Raymah,1606,65,0.86,57.76,31
2017-05-22,Aden,1273,5,0.47,52.48,24
2017-05-22,Ibb,3579,206,0.84,98.68,11
2017-05-22,Taizz,1252,174,0.14,45.21,15
2017-05-22,Marib,9190,213,0.0,74.45,26
2017-05-22,Sa'ada,1894,226,0.32,9.08,22
2017-05-22,Al Maharah,3564,98,0.66,17.56,28
2017-05-22,Shabwah,2420,225,0.92,68.37,21
2017-05-22,Moklla,7602,111,0.02,47.06,19
2017-05-22,Say'on,3845,36,0.33,47.72,19
2017-05-22,Amran,1798,275,0.19,5.02,29
2017-05-22,Al Mahwit,7188,57,0.98,35.07,27
2017-05-22,Al Dhale'e,1231,212,0.43,24.25,30
2017-05-22,Abyan,3213,54,0.58,92.08,12
2017-05-22,Sana'a,2523,89,0.37,70.9,23
2017-05-22,Hajjah,6276,13,0.16,29.06,17
2017-05-22,Dhamar,7336,34,0.08,56.13,20
2017-05-22,Al Hudaydah,6852,292,0.61,59.94,18
2017-05-22,Al Bayda,5306,96,0.11,78.24,14
2017-05-22,Amanat Al Asimah,6571,242,0.6,84.89,13
2017-05-22,Lahj,6739,116,0.75,42.66,25
2017-05-22,Raymah,6885,96,0.05,29.84,31
2017-05-22,Al Jawf,2959,208,0.02,41.12,16
2017-05-22,Aden,3012,119,0.76,21.94,24
2017-05-22,Ibb,5728,63,0.86,79.51,11
2017-05-22,Taizz,2847,6,0.67,90.99,15
2017-05-22,Marib,6781,105,0.97,10.65,26
2017-05-22,Sa'ada,2746,97,0.13,38.16,22
2017-05-22,Al Maharah,2297,250,0.87,31.85,28
2017-05-22,Shabwah,9175,124,0.48,28.51,21
2017-05-22,Moklla,8052,288,0.19,13.99,19
2017-05-22,Say'on,3020,194,0.13,1.61,19
2017-05-22,Amran,5372,209,0.64,53.42,29
2017-05-22,Al Mahwit,1469,188,0.61,65.86,27
2017-05-22,Al Dhale'e,2363,144,0.91,1.99,30
2017-05-22,Abyan,8883,159,0.85,29.89,12
2017-05-22,Sana'a,6650,257,0.19,73.31,23
2017-05-22,Hajjah,3154,70,0.55,59.18,17
2017-05-22,Dhamar,6616,273,0.99,82.07,20
2017-05-22,Al Hudaydah,7568,148,0.26,91.49,18
2017-05-22,Al Bayda,4442,272,0.94,94.35,14
2017-05-22,Amanat Al Asimah,3730,80,0.62,50.24,13
2017-05-22,Lahj,5820,242,0.25,70.07,25
2017-05-22,Raymah,6746,90,0.25,42.92,31
2017-05-22,Al Jawf,5540,44,0.73,65.81,16
2017-05-22,Aden,7677,13,0.49,39.42,24
2017-05-22,Ibb,6142,258,0.54,4.48,11
2017-05-22,Taizz,6582,241,0.96,28.62,15
2017-05-22,Marib,3807,253,0.62,20.38,26
2017-05-22,Al Maharah,3371,3,0.58,1.84,28
2017-05-22,Sa'ada,6450,265,0.06,78.25,22
2017-05-22,Shabwah,4583,255,0.47,80.67,21
2017-05-22,Moklla,8829,204,0.59,32.52,19
2017-05-22,Say'on,1528,77,0.34,15.89,19
2017-05-22,Amran,1854,36,0.78,77.08,29
2017-05-22,Al Mahwit,3251,291,0.73,43.53,27
2017-05-22,Al Dhale'e,1332,55,0.68,32.26,30
2017-05-22,Abyan,2239,248,0.39,58.36,12
2017-05-22,Sana'a,6788,202,0.75,5.73,23
2017-05-22,Hajjah,5497,238,0.84,23.78,17
2017-05-22,Dhamar,6360,181,0.11,39.85,20
2017-05-22,Al Hudaydah,7441,8,0.35,60.28,18
2017-05-22,Al Bayda,1292,194,0.02,25.2,14
2017-05-22,Amanat Al Asimah,7014,208,0.83,90.26,13
2017-05-22,Lahj,1544,55,0.21,72.81,25
2017-05-22,Raymah,3641,221,0.55,45.79,31
2017-05-22,Al Jawf,1878,45,0.81,9.05,16
2017-05-22,Aden,5059,245,0.87,14.43,24
2017-05-22,Ibb,4594,200,0.07,81.64,11
2017-05-22,Taizz,1218,283,0.52,58.59,15
2017-05-22,Marib,7104,144,0.13,64.39,26
2017-05-22,Al Maharah,7063,16,0.73,92.21,28
2017-05-22,Sa'ada,6388,241,0.82,25.42,22
2017-05-22,Shabwah,3568,133,0.92,17.96,21
2017-05-22,Moklla,6274,266,0.5,71.26,19
2017-05-22,Say'on,2723,106,0.18,25.31,19
2017-05-22,Amran,6357,96,0.39,23.13,29
2017-05-22,Al Mahwit,4768,63,0.63,52.2,27
2017-05-22,Al Dhale'e,2857,10,0.59,93.63,30
2017-05-22,Abyan,1007,292,0.16,7.88,12
2017-05-22,Sana'a,2154,39,0.76,0.99,23
2017-05-22,Hajjah,3147,2,0.52,63.09,17
2017-05-22,Dhamar,1561,151,1.0,13.25,20
2017-05-22,Al Hudaydah,6677,170,0.82,66.2,18
2017-05-22,Al Bayda,3469,103,0.99,95.1,14
2017-05-22,Amanat Al Asimah,3433,89,0.33,12.72,13
2017-05-22,Lahj,8372,183,0.49,71.12,25
2017-05-22,Raymah,3143,216,0.29,28.71,31
2017-05-22,Al Jawf,8367,89,0.6,59.57,16
2017-05-22,Aden,4321,237,0.42,82.62,24
2017-05-22,Ibb,1900,169,0.1,78.37,11
2017-05-22,Taizz,2411,288,0.73,54.74,15
2017-05-22,Marib,7315,24,0.37,85.14,26
2017-05-22,Al Maharah,1152,34,0.57,29.07,28
2017-05-22,Sa'ada,1723,198,0.93,22.43,22
2017-05-22,Shabwah,3680,297,0.95,20.89,21
2017-05-22,Moklla,4957,172,0.75,15.06,19
2017-05-22,Say'on,6462,65,0.18,22.39,19
2017-05-22,Amran,4097,177,0.6,38.24,29
2017-05-22,Al Mahwit,4457,208,0.1,64.37,27
2017-05-22,Al Dhale'e,8185,134,0.14,43.52,30
2017-05-22,Abyan,7144,28,0.06,88.35,12
2017-05-22,Sana'a,8550,34,0.89,17.18,23
2017-05-22,Hajjah,6958,243,0.63,64.03,17
2017-05-22,Dhamar,1601,6,0.64,83.54,20
2017-05-22,Al Hudaydah,4141,56,0.55,98.9,18
2017-05-22,Al Bayda,6091,2,0.7,13.03,14
2017-05-22,Amanat Al Asimah,4555,195,0.17,93.19,13
2017-05-22,Lahj,2575,68,0.72,57.91,25
2017-05-22,Raymah,1593,135,0.1,87.02,31
2017-05-22,Al Jawf,2363,220,0.76,58.88,16
2017-05-22,Aden,1932,132,0.63,57.69,24
2017-05-22,Ibb,3491,96,0.18,50.1,11
2017-05-22,Taizz,6749,109,0.46,86.36,15
2017-05-22,Marib,5426,167,0.95,20.31,26
2017-05-22,Al Maharah,4057,252,0.43,19.24,28
2017-05-22,Sa'ada,8887,125,0.95,14.87,22
2017-05-22,Shabwah,4672,146,0.32,3.13,21
2017-05-22,Moklla,4623,71,0.79,72.72,19
2017-05-22,Say'on,6499,271,0.5,3.35,19
2017-05-22,Amran,4938,156,0.34,56.73,29
2017-05-22,Al Mahwit,8391,247,0.07,53.81,27
2017-05-22,Al Dhale'e,3820,1,0.97,17.45,30
2017-05-22,Abyan,8312,154,0.06,48.74,12
2017-05-22,Sana'a,5986,122,0.37,98.7,23
2017-05-22,Hajjah,2625,165,0.53,67.16,17
2017-05-22,Dhamar,8047,180,0.17,83.23,20
2017-05-22,Al Hudaydah,5820,45,0.65,98.19,18
2017-05-22,Al Bayda,5693,275,0.65,86.77,14
2017-05-22,Amanat Al Asimah,6267,229,0.97,31.7,13
2017-05-22,Lahj,3632,145,0.64,59.61,25
2017-05-22,Raymah,3494,167,0.43,20.11,31
2017-05-22,Al Jawf,7692,262,0.22,56.1,16
2017-05-22,Aden,2493,278,0.76,48.55,24
2017-05-22,Ibb,4676,9,0.09,57.3,11
2017-05-22,Taizz,1977,188,0.53,51.91,15
2017-05-22,Marib,6147,193,0.89,53.87,26
2017-05-22,Al Maharah,5525,39,0.36,65.61,28
2017-05-22,Sa'ada,6279,260,0.33,18.51,22
2017-05-22,Shabwah,2790,98,0.45,74.6,21
2017-05-22,Moklla,3840,289,0.28,37.48,19
2017-05-22,Say'on,5373,2,0.08,42.45,19
2017-05-22,Amran,1471,82,0.89,67.59,29
2017-05-22,Al Mahwit,8079,47,0.93,38.25,27
2017-05-22,Al Dhale'e,4060,272,0.14,23.95,30
2017-05-22,Abyan,1056,259,0.9,39.18,12
2017-05-22,Sana'a,5217,283,0.86,27.63,23
2017-05-22,Hajjah,1327,67,0.39,13.87,17
2017-05-22,Dhamar,8280,230,0.01,19.65,20
2017-05-22,Al Hudaydah,4743,271,0.51,21.68,18
2017-05-22,Al Bayda,2952,249,0.37,4.17,14
2017-05-22,Amanat Al Asimah,9019,55,0.48,27.51,13
2017-05-22,Lahj,3664,163,0.33,20.18,25
2017-05-22,Raymah,1509,288,0.32,57.54,31
2017-05-22,Al Jawf,7014,281,0.74,73.58,16
2017-05-22,Aden,5032,231,0.89,80.39,24
2017-05-22,Ibb,2885,4,0.04,24.58,11
2017-05-22,Taizz,6069,123,0.46,64.85,15
2017-05-22,Marib,5604,11,0.18,83.78,26
2017-05-22,Al Maharah,7913,122,0.63,40.63,28
2017-05-22,Sa'ada,2365,268,0.1,15.11,22
2017-05-22,Shabwah,7252,267,0.15,44.3,21
2017-05-22,Moklla,2509,260,0.92,33.29,19
2017-05-22,Say'on,3044,97,0.43,58.66,19
2017-05-22,Amran,4358,115,0.2,14.32,29
2017-05-22,Al Mahwit,1292,126,0.21,75.23,27
2017-05-22,Al Dhale'e,5586,171,0.06,60.12,30
2017-05-22,Abyan,5870,288,0.24,13.78,12
2017-05-22,Sana'a,4256,234,0.54,6.89,23
2017-05-22,Hajjah,5752,205,0.94,11.2,17
2017-05-22,Dhamar,3636,222,0.65,15.4,20
2017-05-22,Al Hudaydah,2686,204,0.06,6.34,18
2017-05-22,Al Bayda,3205,22,0.07,23.78,14
2017-05-22,Amanat Al Asimah,4469,270,0.82,30.96,13
2017-05-22,Lahj,2508,262,0.47,93.88,25
2017-05-22,Raymah,2298,231,0.85,37.3,31
2017-05-22,Aden,6185,17,0.71,64.19,24
2017-05-22,Al Jawf,4845,137,0.77,63.56,16
2017-05-22,Ibb,1329,154,0.86,73.46,11
2017-05-22,Taizz,2520,274,0.17,67.18,15
2017-05-22,Marib,7981,39,0.07,29.03,26
2017-05-22,Al Maharah,5201,65,0.13,12.28,28
2017-05-22,Sa'ada,5031,104,0.68,3.79,22
2017-05-22,Shabwah,7636,182,0.05,62.56,21
2017-05-22,Moklla,1054,36,0.33,41.52,19
2017-05-22,Say'on,2748,77,0.11,86.42,19
2017-05-22,Amran,2985,93,0.02,88.77,29
2017-05-22,Al Mahwit,2615,250,0.01,52.09,27
2017-05-22,Al Dhale'e,2886,163,0.57,50.22,30
2017-05-22,Abyan,8564,276,0.99,80.1,12
2017-05-22,Sana'a,5246,53,0.38,27.79,23
2017-05-22,Hajjah,6872,139,0.67,2.81,17
2017-05-22,Dhamar,7562,257,0.15,28.6,20
2017-05-22,Al Hudaydah,7926,11,0.2,44.48,18
2017-05-22,Al Bayda,5125,171,0.16,73.84,14
2017-05-22,Amanat Al Asimah,8202,57,0.14,3.17,13
2017-05-22,Lahj,9019,16,0.62,36.47,25
2017-05-22,Raymah,5312,189,0.28,7.05,31
2017-05-22,Aden,7782,170,0.3,87.0,24
2017-05-22,Al Jawf,7706,58,0.16,32.95,16
2017-05-22,Ibb,8499,38,0.01,84.24,11
2017-05-22,Taizz,3097,211,0.42,24.37,15
2017-05-22,Marib,8517,41,0.78,58.67,26
2017-05-22,Al Maharah,5144,36,0.6,73.28,28
2017-05-22,Sa'ada,1501,11,0.66,66.37,22
2017-05-22,Shabwah,2698,34,0.88,74.64,21
2017-05-22,Moklla,6823,100,0.6,17.3,19
2017-05-22,Say'on,5243,80,0.22,77.49,19
2017-05-22,Amran,5461,46,0.22,97.32,29
2017-05-22,Al Mahwit,5619,212,0.21,56.7,27
2017-05-22,Al Dhale'e,9026,92,0.71,41.81,30
2017-05-22,Abyan,5938,229,0.76,93.55,12
2017-05-22,Sana'a,6547,69,0.68,18.84,23
2017-05-22,Hajjah,5109,156,0.62,11.85,17
2017-05-22,Dhamar,4361,226,0.14,70.28,20
2017-05-22,Al Hudaydah,1628,278,0.54,38.43,18
2017-05-22,Al Bayda,8603,114,0.84,78.42,14
2017-05-22,Amanat Al Asimah,5741,177,0.54,46.96,13
2017-05-22,Lahj,7338,201,0.36,76.75,25
2017-05-22,Raymah,7863,137,0.21,35.43,31
2017-05-22,Aden,5383,0,0.79,73.16,24
2017-05-22,Al Jawf,8141,118,0.76,66.19,16
2017-05-22,Ibb,1597,120,0.75,56.63,11
2017-05-22,Taizz,6777,85,0.21,3.52,15
2017-05-22,Marib,2283,196,0.79,20.33,26
2017-05-22,Al Maharah,7874,86,0.61,30.7,28
2017-05-22,Sa'ada,7685,239,0.76,12.79,22
2017-05-22,Shabwah,1951,13,0.95,61.24,21
2017-05-22,Moklla,5287,190,0.6,43.26,19
2017-05-22,Say'on,5250,36,0.92,73.18,19
2017-05-22,Amran,2037,286,0.75,1.97,29
2017-05-22,Al Mahwit,1463,166,0.53,28.5,27
2017-05-22,Al Dhale'e,3399,137,0.49,7.85,30
2017-05-22,Abyan,4100,275,0.19,61.06,12
2017-05-22,Sana'a,5246,62,0.49,67.87,23
2017-05-22,Hajjah,8178,227,0.83,58.45,17
2017-05-22,Dhamar,1712,209,0.4,3.46,20
2017-05-22,Al Hudaydah,8736,286,0.97,78.04,18
2017-05-22,Al Bayda,4873,27,0.41,18.93,14
2017-05-22,Amanat Al Asimah,7685,44,0.57,78.79,13
2017-05-22,Lahj,7265,96,0.48,44.73,25
2017-05-22,Raymah,6362,90,0.15,52.67,31
2017-05-22,Aden,7898,61,0.52,90.11,24
2017-05-22,Al Jawf,2213,204,0.4,26.93,16
2017-05-22,Ibb,4584,124,0.99,50.64,11
2017-05-22,Taizz,6202,71,0.61,12.57,15
2017-05-22,Marib,2567,44,0.9,13.78,26
2017-05-22,Al Maharah,1200,107,1.0,74.52,28
2017-05-22,Sa'ada,8544,169,0.9,29.69,22
2017-05-22,Shabwah,4087,83,0.18,27.02,21
2017-05-22,Moklla,2089,201,0.67,57.37,19
2017-05-22,Say'on,8760,258,0.54,55.07,19
2017-05-22,Amran,5925,132,0.79,75.16,29
2017-05-22,Al Mahwit,8756,21,0.95,88.82,27
2017-05-22,Al Dhale'e,5599,73,0.86,12.19,30
2017-05-22,Abyan,5862,51,0.2,51.68,12
2017-05-22,Sana'a,7869,79,0.99,47.74,23
2017-05-22,Hajjah,4639,249,0.86,22.48,17
2017-05-22,Dhamar,3682,123,0.65,74.98,20
2017-05-22,Al Hudaydah,4092,131,0.86,3.34,18
2017-05-22,Al Bayda,8530,119,0.07,57.24,14
2017-05-22,Amanat Al Asimah,5758,284,0.44,92.33,13
2017-05-22,Lahj,5166,111,0.82,48.8,25
2017-05-22,Raymah,2188,262,0.11,35.73,31
2017-05-22,Aden,7756,118,0.84,17.4,24
2017-05-22,Al Jawf,8958,180,0.06,44.01,16
2017-05-22,Ibb,2472,67,0.04,23.15,11
2017-05-22,Taizz,2664,44,0.82,83.76,15
2017-05-22,Marib,2820,191,0.62,4.55,26
2017-05-22,Al Maharah,5788,88,0.71,13.13,28
2017-05-22,Sa'ada,7232,15,0.51,36.18,22
2017-05-22,Shabwah,5937,272,0.44,51.5,21
2017-05-22,Moklla,3406,84,0.83,37.42,19
2017-05-22,Say'on,9184,237,0.54,29.19,19
2017-05-22,Amran,6150,150,0.08,74.6,29
2017-05-22,Al Mahwit,8402,146,0.17,55.02,27
2017-05-22,Al Dhale'e,5580,223,0.75,27.57,30
2017-05-22,Abyan,4683,42,0.51,69.94,12
2017-05-22,Sana'a,9096,4,0.62,98.37,23
2017-05-22,Hajjah,5987,3,0.01,3.57,17
2017-05-22,Dhamar,4097,296,0.61,8.41,20
2017-05-22,Al Hudaydah,5341,290,0.52,64.62,18
2017-05-22,Al Bayda,6864,267,0.06,48.32,14
2017-05-22,Amanat Al Asimah,7911,220,0.0,92.62,13
2017-05-22,Lahj,5738,60,0.33,22.22,25
2017-05-22,Raymah,5256,290,0.84,96.4,31
2017-05-22,Aden,7993,112,0.46,95.19,24
2017-05-22,Al Jawf,1716,107,0.4,78.1,16
2017-05-22,Ibb,4495,289,0.03,52.46,11
2017-05-22,Taizz,5694,32,0.0,31.48,15
2017-05-22,Marib,2581,16,0.44,29.18,26
2017-05-22,Al Maharah,5587,9,0.67,70.84,28
2017-05-22,Sa'ada,5986,69,0.28,44.48,22
2017-05-22,Shabwah,8863,71,0.03,88.29,21
2017-05-22,Moklla,2565,148,0.43,90.75,19
2017-05-22,Say'on,1124,93,0.45,8.24,19
2017-05-22,Amran,7303,66,0.31,14.09,29
2017-05-22,Al Mahwit,1360,166,0.07,71.46,27
2017-05-22,Al Dhale'e,1825,9,0.7,69.22,30
2017-05-22,Abyan,7468,18,0.76,16.79,12
2017-05-22,Sana'a,4831,249,0.63,14.05,23
2017-05-22,Hajjah,8308,37,0.97,60.0,17
2017-05-22,Dhamar,1909,87,0.34,54.5,20
2017-05-22,Al Hudaydah,1960,84,0.76,14.22,18
2017-05-22,Al Bayda,2438,195,0.12,37.48,14
2017-05-22,Amanat Al Asimah,5380,118,0.72,8.96,13
2017-05-22,Lahj,5582,205,0.63,32.96,25
2017-05-22,Raymah,1685,277,0.1,36.24,31
2017-05-22,Aden,7490,21,0.87,49.24,24
2017-05-22,Al Jawf,5862,258,0.66,78.04,16
2017-05-22,Ibb,3664,96,0.88,12.31,11
2017-05-22,Taizz,7032,83,0.38,75.51,15
2017-05-22,Marib,8829,80,0.27,44.9,26
2017-05-22,Al Maharah,7008,47,0.97,73.04,28
2017-05-22,Sa'ada,4604,264,0.5,19.24,22
2017-05-22,Shabwah,4846,49,0.4,33.3,21
2017-05-22,Moklla,1682,263,0.14,88.95,19
2017-05-22,Say'on,4317,95,0.19,61.06,19
2017-05-22,Amran,9173,142,0.68,77.9,29
2017-05-22,Al Mahwit,2662,106,0.5,8.34,27
2017-05-22,Al Dhale'e,6986,101,0.34,2.65,30
2017-05-22,Abyan,4515,85,0.05,26.6,12
2017-05-22,Hajjah,2009,265,0.81,9.05,17
2017-05-22,Sana'a,6683,287,0.94,27.05,23
2017-05-22,Dhamar,1647,268,0.09,8.81,20
2017-05-22,Al Hudaydah,6637,134,0.07,38.62,18
2017-05-22,Al Bayda,9029,49,0.48,16.57,14
2017-05-22,Amanat Al Asimah,8696,139,0.15,49.65,13
2017-05-22,Lahj,7239,165,0.05,73.02,25
2017-05-22,Raymah,2966,165,0.61,89.63,31
2017-05-22,Aden,2905,201,0.9,71.85,24
2017-05-22,Al Jawf,4286,169,0.85,20.4,16
2017-05-22,Ibb,5650,90,0.81,11.26,11
2017-05-22,Taizz,1705,268,0.08,54.12,15
2017-05-22,Marib,3519,132,0.59,56.52,26
2017-05-22,Al Maharah,3800,73,0.44,84.62,28
